clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,17
AJM,Tlalpan,BUENA,PM10,20
BJU,Benito Juárez,BUENA,PM10,29
CAM,Azcapotzalco,BUENA,PM10,41
CCA,Coyoacán,BUENA,NO2,14
COY,Coyoacán,BUENA,NO2,13
CUA,Cuajimalpa,BUENA,PM10,25
GAM,Gustavo A. Madero,BUENA,O3,23
HGM,Cuauhtémoc,BUENA,PM10,26
IZT,Iztacalco,BUENA,PM10,21
MER,Venustiano Carranza,BUENA,PM10,34
MGH,Miguel Hidalgo,BUENA,PM10,25
MPA,Milpa Alta,BUENA,O3,12
PED,Álvaro Obregón,BUENA,NO2,13
SFE,Cuajimalpa,BUENA,O3,13
SJA,Gustavo A. Madero,BUENA,O3,21
TAH,Tláhuac,BUENA,PM10,23
UAX,Coyoacán,BUENA,O3,14
UIZ,Iztapalapa,BUENA,O3,17
ACO,Acolman,BUENA,PM10,26
ATI,Atizapán,BUENA,PM10,25
CHO,Chalco,BUENA,PM10,36
CUT,Tepotzotlán,BUENA,PM10,29
FAC,Naucalpan,BUENA,PM10,16
INN,Ocoyoacac,BUENA,O3,19
LLA,Ecatepec,BUENA,O3,13
LPR,Anexo de Tlalnepantla,BUENA,O3,20
MON,Texcoco,BUENA,O3,17
NEZ,Nezahualcóyotl,BUENA,O3,20
SAG,Ecatepec,BUENA,PM10,31
TLA,Tlalnepantla,MANTENIMIENTO,,
TLI,Tultitlán,BUENA,PM10,33
VIF,Coacalco,BUENA,PM10,28
XAL,Ecatepec,BUENA,PM10,34
