clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,MANTENIMIENTO,,
AJM,Tlalpan,MALA,O3,109
BJU,Benito Juárez,MALA,O3,108
CAM,Azcapotzalco,REGULAR,O3,82
CCA,Coyoacán,MALA,O3,108
COY,Coyoacán,MALA,O3,109
CUA,Cuajimalpa,MALA,O3,104
GAM,Gustavo A. Madero,REGULAR,O3,76
HGM,Cuauhtémoc,MALA,O3,104
IZT,Iztacalco,REGULAR,O3,90
MER,Venustiano Carranza,REGULAR,O3,65
MGH,Miguel Hidalgo,REGULAR,O3,86
MPA,Milpa Alta,REGULAR,O3,86
PED,Álvaro Obregón,MALA,O3,111
SFE,Cuajimalpa,MALA,O3,103
SJA,Gustavo A. Madero,BUENA,SO2,5
TAH,Tláhuac,BUENA,PM10,45
UAX,Coyoacán,REGULAR,O3,90
UIZ,Iztapalapa,REGULAR,O3,80
ACO,Acolman,BUENA,O3,42
ATI,Atizapán,BUENA,O3,46
CHO,Chalco,REGULAR,O3,71
CUT,Tepotzotlán,REGULAR,PM10,63
FAC,Naucalpan,REGULAR,O3,65
INN,Ocoyoacac,REGULAR,O3,98
LLA,Ecatepec,BUENA,O3,49
LPR,Anexo de Tlalnepantla,BUENA,O3,46
MON,Texcoco,BUENA,O3,46
NEZ,Nezahualcóyotl,REGULAR,O3,63
SAG,Ecatepec,BUENA,O3,49
TLA,Tlalnepantla,REGULAR,PM10,74
TLI,Tultitlán,REGULAR,PM10,57
VIF,Coacalco,BUENA,O3,45
XAL,Ecatepec,REGULAR,PM10,70
