clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,9
AJM,Tlalpan,BUENA,PM10,33
BJU,Benito Juárez,BUENA,PM10,36
CAM,Azcapotzalco,BUENA,PM10,49
CCA,Coyoacán,BUENA,NO2,12
COY,Coyoacán,BUENA,NO2,13
CUA,Cuajimalpa,BUENA,PM10,30
GAM,Gustavo A. Madero,BUENA,O3,4
HGM,Cuauhtémoc,BUENA,PM10,26
IZT,Iztacalco,BUENA,PM10,34
MER,Venustiano Carranza,BUENA,PM10,48
MGH,Miguel Hidalgo,BUENA,PM10,31
MPA,Milpa Alta,BUENA,PM10,38
PED,Álvaro Obregón,BUENA,NO2,10
SFE,Cuajimalpa,BUENA,O3,8
SJA,Gustavo A. Madero,BUENA,NO2,12
TAH,Tláhuac,BUENA,PM10,40
UAX,Coyoacán,BUENA,NO2,12
UIZ,Iztapalapa,BUENA,NO2,12
ACO,Acolman,BUENA,PM10,39
ATI,Atizapán,BUENA,PM10,46
CHO,Chalco,BUENA,PM10,49
CUT,Tepotzotlán,BUENA,PM10,48
FAC,Naucalpan,BUENA,PM10,35
INN,Ocoyoacac,BUENA,PM10,26
LLA,Ecatepec,BUENA,SO2,5
LPR,Anexo de Tlalnepantla,BUENA,SO2,7
MON,Texcoco,MANTENIMIENTO,,
NEZ,Nezahualcóyotl,BUENA,NO2,10
SAG,Ecatepec,BUENA,PM10,46
TLA,Tlalnepantla,REGULAR,PM10,51
TLI,Tultitlán,BUENA,PM10,45
VIF,Coacalco,BUENA,PM10,50
XAL,Ecatepec,REGULAR,PM10,65
