clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,MALA,O3,146
AJM,Tlalpan,MALA,O3,120
BJU,Benito Juárez,MALA,O3,136
CAM,Azcapotzalco,REGULAR,O3,67
CCA,Coyoacán,MALA,O3,136
COY,Coyoacán,MALA,O3,145
CUA,Cuajimalpa,BUENA,O3,49
GAM,Gustavo A. Madero,MALA,O3,103
HGM,Cuauhtémoc,MALA,O3,124
IZT,Iztacalco,MALA,O3,133
MER,Venustiano Carranza,REGULAR,O3,98
MGH,Miguel Hidalgo,REGULAR,O3,80
MPA,Milpa Alta,MALA,O3,143
PED,Álvaro Obregón,MALA,O3,131
SFE,Cuajimalpa,REGULAR,O3,73
SJA,Gustavo A. Madero,MALA,O3,109
TAH,Tláhuac,MALA,O3,146
UAX,Coyoacán,MUY MALA,O3,152
UIZ,Iztapalapa,MALA,O3,101
ACO,Acolman,MALA,O3,106
ATI,Atizapán,BUENA,PM10,48
CHO,Chalco,MALA,O3,118
CUT,Tepotzotlán,REGULAR,PM10,57
FAC,Naucalpan,REGULAR,O3,59
INN,Ocoyoacac,REGULAR,O3,90
LLA,Ecatepec,MALA,O3,108
LPR,Anexo de Tlalnepantla,REGULAR,O3,73
MON,Texcoco,MALA,O3,109
NEZ,Nezahualcóyotl,MALA,O3,107
SAG,Ecatepec,MANTENIMIENTO,,
TLA,Tlalnepantla,REGULAR,PM10,76
TLI,Tultitlán,REGULAR,O3,65
VIF,Coacalco,REGULAR,O3,88
XAL,Ecatepec,MALA,PM10,102
