clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,6
AJM,Tlalpan,BUENA,PM10,19
BJU,Benito Juárez,BUENA,PM10,26
CAM,Azcapotzalco,BUENA,PM10,31
CCA,Coyoacán,BUENA,NO2,12
COY,Coyoacán,BUENA,NO2,13
CUA,Cuajimalpa,BUENA,PM10,21
GAM,Gustavo A. Madero,BUENA,O3,6
HGM,Cuauhtémoc,BUENA,PM10,30
IZT,Iztacalco,BUENA,PM10,23
MER,Venustiano Carranza,BUENA,PM10,39
MGH,Miguel Hidalgo,BUENA,PM10,23
MPA,Milpa Alta,BUENA,PM10,26
PED,Álvaro Obregón,BUENA,NO2,10
SFE,Cuajimalpa,BUENA,O3,9
SJA,Gustavo A. Madero,BUENA,NO2,15
TAH,Tláhuac,BUENA,PM10,31
UAX,Coyoacán,BUENA,NO2,14
UIZ,Iztapalapa,BUENA,NO2,12
ACO,Acolman,MANTENIMIENTO,,
ATI,Atizapán,BUENA,PM10,29
CHO,Chalco,BUENA,PM10,40
CUT,Tepotzotlán,BUENA,PM10,40
FAC,Naucalpan,BUENA,PM10,24
INN,Ocoyoacac,BUENA,PM10,21
LLA,Ecatepec,BUENA,SO2,10
LPR,Anexo de Tlalnepantla,BUENA,O3,11
MON,Texcoco,BUENA,O3,12
NEZ,Nezahualcóyotl,BUENA,NO2,10
SAG,Ecatepec,BUENA,PM10,33
TLA,Tlalnepantla,BUENA,PM10,36
TLI,Tultitlán,BUENA,SO2,15
VIF,Coacalco,BUENA,PM10,38
XAL,Ecatepec,BUENA,PM10,45
