clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,REGULAR,O3,96
AJM,Tlalpan,MALA,O3,107
BJU,Benito Juárez,MALA,O3,104
CAM,Azcapotzalco,BUENA,O3,41
CCA,Coyoacán,BUENA,CO,8
COY,Coyoacán,MALA,O3,107
CUA,Cuajimalpa,REGULAR,O3,82
GAM,Gustavo A. Madero,BUENA,O3,42
HGM,Cuauhtémoc,REGULAR,O3,78
IZT,Iztacalco,REGULAR,O3,96
MER,Venustiano Carranza,BUENA,O3,49
MGH,Miguel Hidalgo,REGULAR,O3,63
MPA,Milpa Alta,REGULAR,O3,90
PED,Álvaro Obregón,REGULAR,O3,100
SFE,Cuajimalpa,REGULAR,O3,98
SJA,Gustavo A. Madero,BUENA,O3,46
TAH,Tláhuac,REGULAR,O3,94
UAX,Coyoacán,MALA,O3,106
UIZ,Iztapalapa,REGULAR,O3,88
ACO,Acolman,BUENA,O3,27
ATI,Atizapán,BUENA,PM10,40
CHO,Chalco,BUENA,PM10,50
CUT,Tepotzotlán,BUENA,PM10,46
FAC,Naucalpan,MANTENIMIENTO,,
INN,Ocoyoacac,REGULAR,O3,69
LLA,Ecatepec,BUENA,O3,29
LPR,Anexo de Tlalnepantla,BUENA,O3,36
MON,Texcoco,BUENA,O3,32
NEZ,Nezahualcóyotl,BUENA,O3,44
SAG,Ecatepec,BUENA,O3,31
TLA,Tlalnepantla,BUENA,PM10,44
TLI,Tultitlán,BUENA,PM10,43
VIF,Coacalco,BUENA,PM10,43
XAL,Ecatepec,BUENA,PM10,39
