clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,MANTENIMIENTO,,
AJM,Tlalpan,REGULAR,O3,92
BJU,Benito Juárez,REGULAR,O3,82
CAM,Azcapotzalco,REGULAR,PM10,51
CCA,Coyoacán,MALA,O3,102
COY,Coyoacán,REGULAR,O3,96
CUA,Cuajimalpa,REGULAR,O3,78
GAM,Gustavo A. Madero,MALA,O3,104
HGM,Cuauhtémoc,REGULAR,O3,73
IZT,Iztacalco,REGULAR,O3,78
MER,Venustiano Carranza,REGULAR,O3,67
MGH,Miguel Hidalgo,REGULAR,O3,67
MPA,Milpa Alta,REGULAR,O3,61
PED,Álvaro Obregón,REGULAR,O3,98
SFE,Cuajimalpa,REGULAR,O3,86
SJA,Gustavo A. Madero,REGULAR,O3,84
TAH,Tláhuac,REGULAR,O3,94
UAX,Coyoacán,MALA,O3,110
UIZ,Iztapalapa,REGULAR,O3,92
ACO,Acolman,BUENA,O3,48
ATI,Atizapán,BUENA,O3,49
CHO,Chalco,MANTENIMIENTO,,
CUT,Tepotzotlán,BUENA,PM10,38
FAC,Naucalpan,BUENA,O3,50
INN,Ocoyoacac,REGULAR,O3,57
LLA,Ecatepec,REGULAR,O3,61
LPR,Anexo de Tlalnepantla,REGULAR,O3,88
MON,Texcoco,REGULAR,O3,61
NEZ,Nezahualcóyotl,REGULAR,O3,63
SAG,Ecatepec,REGULAR,O3,57
TLA,Tlalnepantla,MANTENIMIENTO,,
TLI,Tultitlán,BUENA,PM10,39
VIF,Coacalco,BUENA,O3,48
XAL,Ecatepec,REGULAR,PM10,76
