clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,REGULAR,O3,65
AJM,Tlalpan,MALA,O3,105
BJU,Benito Juárez,MALA,O3,106
CAM,Azcapotzalco,MALA,O3,114
CCA,Coyoacán,MALA,O3,117
COY,Coyoacán,BUENA,NO2,9
CUA,Cuajimalpa,MALA,O3,112
GAM,Gustavo A. Madero,MALA,O3,102
HGM,Cuauhtémoc,MALA,O3,101
IZT,Iztacalco,REGULAR,O3,88
MER,Venustiano Carranza,REGULAR,O3,84
MGH,Miguel Hidalgo,MALA,O3,106
MPA,Milpa Alta,REGULAR,O3,100
PED,Álvaro Obregón,MALA,O3,117
SFE,Cuajimalpa,MALA,O3,120
SJA,Gustavo A. Madero,MALA,O3,110
TAH,Tláhuac,BUENA,PM10,19
UAX,Coyoacán,REGULAR,O3,67
UIZ,Iztapalapa,REGULAR,O3,55
ACO,Acolman,BUENA,PM10,35
ATI,Atizapán,BUENA,O3,49
CHO,Chalco,BUENA,O3,50
CUT,Tepotzotlán,BUENA,PM10,49
FAC,Naucalpan,REGULAR,O3,96
INN,Ocoyoacac,REGULAR,O3,78
LLA,Ecatepec,BUENA,O3,43
LPR,Anexo de Tlalnepantla,REGULAR,O3,57
MON,Texcoco,BUENA,O3,42
NEZ,Nezahualcóyotl,BUENA,O3,50
SAG,Ecatepec,BUENA,O3,48
TLA,Tlalnepantla,REGULAR,O3,90
TLI,Tultitlán,BUENA,O3,47
VIF,Coacalco,REGULAR,PM10,55
XAL,Ecatepec,REGULAR,PM10,54
