clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,REGULAR,O3,69
AJM,Tlalpan,MALA,O3,131
BJU,Benito Juárez,MALA,O3,120
CAM,Azcapotzalco,BUENA,PM10,41
CCA,Coyoacán,MALA,O3,136
COY,Coyoacán,MALA,O3,127
CUA,Cuajimalpa,REGULAR,O3,100
GAM,Gustavo A. Madero,REGULAR,O3,94
HGM,Cuauhtémoc,MALA,O3,113
IZT,Iztacalco,MALA,O3,106
MER,Venustiano Carranza,REGULAR,O3,98
MGH,Miguel Hidalgo,MALA,O3,108
MPA,Milpa Alta,MALA,O3,132
PED,Álvaro Obregón,MALA,O3,131
SFE,Cuajimalpa,MANTENIMIENTO,,
SJA,Gustavo A. Madero,REGULAR,O3,92
TAH,Tláhuac,MALA,O3,110
UAX,Coyoacán,MALA,O3,121
UIZ,Iztapalapa,MALA,O3,102
ACO,Acolman,BUENA,O3,49
ATI,Atizapán,REGULAR,O3,57
CHO,Chalco,REGULAR,O3,88
CUT,Tepotzotlán,BUENA,O3,31
FAC,Naucalpan,REGULAR,O3,61
INN,Ocoyoacac,BUENA,O3,47
LLA,Ecatepec,REGULAR,O3,57
LPR,Anexo de Tlalnepantla,REGULAR,O3,63
MON,Texcoco,REGULAR,O3,73
NEZ,Nezahualcóyotl,REGULAR,O3,80
SAG,Ecatepec,REGULAR,O3,67
TLA,Tlalnepantla,MANTENIMIENTO,,
TLI,Tultitlán,REGULAR,O3,69
VIF,Coacalco,REGULAR,O3,51
XAL,Ecatepec,REGULAR,O3,80
