clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,22
AJM,Tlalpan,BUENA,O3,22
BJU,Benito Juárez,BUENA,O3,12
CAM,Azcapotzalco,BUENA,O3,14
CCA,Coyoacán,BUENA,O3,18
COY,Coyoacán,BUENA,O3,12
CUA,Cuajimalpa,BUENA,O3,22
GAM,Gustavo A. Madero,BUENA,O3,26
HGM,Cuauhtémoc,BUENA,PM10,21
IZT,Iztacalco,BUENA,O3,16
MER,Venustiano Carranza,BUENA,O3,16
MGH,Miguel Hidalgo,BUENA,O3,12
MPA,Milpa Alta,BUENA,O3,18
PED,Álvaro Obregón,BUENA,O3,16
SFE,Cuajimalpa,BUENA,O3,20
SJA,Gustavo A. Madero,BUENA,O3,22
TAH,Tláhuac,BUENA,O3,15
UAX,Coyoacán,BUENA,O3,15
UIZ,Iztapalapa,BUENA,O3,21
ACO,Acolman,BUENA,O3,24
ATI,Atizapán,BUENA,O3,23
CHO,Chalco,BUENA,O3,22
CUT,Tepotzotlán,BUENA,O3,26
FAC,Naucalpan,BUENA,O3,21
INN,Ocoyoacac,BUENA,O3,26
LLA,Ecatepec,BUENA,O3,19
LPR,Anexo de Tlalnepantla,MANTENIMIENTO,,
MON,Texcoco,BUENA,O3,19
NEZ,Nezahualcóyotl,BUENA,O3,20
SAG,Ecatepec,BUENA,PM10,13
TLA,Tlalnepantla,BUENA,O3,18
TLI,Tultitlán,BUENA,O3,24
VIF,Coacalco,BUENA,O3,25
XAL,Ecatepec,BUENA,O3,26
