clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,19
AJM,Tlalpan,REGULAR,PM10,52
BJU,Benito Juárez,REGULAR,PM10,64
CAM,Azcapotzalco,REGULAR,PM10,81
CCA,Coyoacán,BUENA,O3,18
COY,Coyoacán,BUENA,O3,17
CUA,Cuajimalpa,REGULAR,PM10,51
GAM,Gustavo A. Madero,BUENA,O3,15
HGM,Cuauhtémoc,REGULAR,PM10,51
IZT,Iztacalco,REGULAR,PM10,52
MER,Venustiano Carranza,REGULAR,PM10,81
MGH,Miguel Hidalgo,BUENA,PM10,49
MPA,Milpa Alta,BUENA,PM10,44
PED,Álvaro Obregón,BUENA,O3,18
SFE,Cuajimalpa,BUENA,O3,21
SJA,Gustavo A. Madero,BUENA,O3,17
TAH,Tláhuac,REGULAR,PM10,68
UAX,Coyoacán,BUENA,O3,16
UIZ,Iztapalapa,BUENA,O3,17
ACO,Acolman,BUENA,O3,16
ATI,Atizapán,REGULAR,PM10,63
CHO,Chalco,REGULAR,PM10,71
CUT,Tepotzotlán,REGULAR,PM10,83
FAC,Naucalpan,BUENA,PM10,39
INN,Ocoyoacac,BUENA,PM10,33
LLA,Ecatepec,BUENA,O3,14
LPR,Anexo de Tlalnepantla,BUENA,O3,19
MON,Texcoco,MANTENIMIENTO,,
NEZ,Nezahualcóyotl,BUENA,O3,14
SAG,Ecatepec,REGULAR,PM10,73
TLA,Tlalnepantla,REGULAR,PM10,87
TLI,Tultitlán,MANTENIMIENTO,,
VIF,Coacalco,REGULAR,PM10,81
XAL,Ecatepec,MALA,PM10,102
