clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,21
AJM,Tlalpan,BUENA,PM10,45
BJU,Benito Juárez,REGULAR,PM10,58
CAM,Azcapotzalco,REGULAR,PM10,84
CCA,Coyoacán,BUENA,NO2,16
COY,Coyoacán,BUENA,NO2,16
CUA,Cuajimalpa,BUENA,O3,29
GAM,Gustavo A. Madero,BUENA,O3,1
HGM,Cuauhtémoc,REGULAR,PM10,58
IZT,Iztacalco,BUENA,PM10,50
MER,Venustiano Carranza,REGULAR,PM10,87
MGH,Miguel Hidalgo,REGULAR,PM10,58
MPA,Milpa Alta,BUENA,PM10,30
PED,Álvaro Obregón,REGULAR,PM10,73
SFE,Cuajimalpa,BUENA,NO2,14
SJA,Gustavo A. Madero,BUENA,CO,9
TAH,Tláhuac,BUENA,PM10,45
UAX,Coyoacán,BUENA,O3,16
UIZ,Iztapalapa,REGULAR,PM10,63
ACO,Acolman,REGULAR,PM10,67
ATI,Atizapán,REGULAR,PM10,58
CHO,Chalco,BUENA,PM10,49
CUT,Tepotzotlán,REGULAR,PM10,68
FAC,Naucalpan,MANTENIMIENTO,,
INN,Ocoyoacac,BUENA,PM10,34
LLA,Ecatepec,BUENA,O3,4
LPR,Anexo de Tlalnepantla,BUENA,CO,5
MON,Texcoco,BUENA,NO2,19
NEZ,Nezahualcóyotl,BUENA,O3,17
SAG,Ecatepec,REGULAR,PM10,78
TLA,Tlalnepantla,REGULAR,PM10,83
TLI,Tultitlán,REGULAR,PM10,74
VIF,Coacalco,REGULAR,PM10,83
XAL,Ecatepec,REGULAR,PM10,100
