clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,34
AJM,Tlalpan,MALA,O3,102
BJU,Benito Juárez,MALA,O3,120
CAM,Azcapotzalco,MALA,O3,113
CCA,Coyoacán,MALA,O3,115
COY,Coyoacán,MALA,O3,121
CUA,Cuajimalpa,MALA,O3,117
GAM,Gustavo A. Madero,MALA,O3,115
HGM,Cuauhtémoc,MALA,O3,115
IZT,Iztacalco,MALA,O3,120
MER,Venustiano Carranza,MALA,O3,112
MGH,Miguel Hidalgo,MALA,O3,113
MPA,Milpa Alta,BUENA,O3,36
PED,Álvaro Obregón,MALA,O3,116
SFE,Cuajimalpa,MALA,O3,119
SJA,Gustavo A. Madero,MALA,O3,110
TAH,Tláhuac,BUENA,O3,40
UAX,Coyoacán,REGULAR,O3,84
UIZ,Iztapalapa,MALA,O3,106
ACO,Acolman,REGULAR,O3,76
ATI,Atizapán,REGULAR,O3,63
CHO,Chalco,BUENA,O3,33
CUT,Tepotzotlán,BUENA,PM10,40
FAC,Naucalpan,REGULAR,O3,63
INN,Ocoyoacac,BUENA,O3,45
LLA,Ecatepec,MALA,O3,102
LPR,Anexo de Tlalnepantla,REGULAR,O3,96
MON,Texcoco,REGULAR,O3,51
NEZ,Nezahualcóyotl,MANTENIMIENTO,,
SAG,Ecatepec,REGULAR,O3,90
TLA,Tlalnepantla,MALA,O3,115
TLI,Tultitlán,REGULAR,O3,88
VIF,Coacalco,REGULAR,O3,61
XAL,Ecatepec,REGULAR,O3,98
