clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,20
AJM,Tlalpan,BUENA,O3,29
BJU,Benito Juárez,BUENA,O3,29
CAM,Azcapotzalco,BUENA,O3,39
CCA,Coyoacán,BUENA,O3,26
COY,Coyoacán,BUENA,O3,28
CUA,Cuajimalpa,BUENA,O3,24
GAM,Gustavo A. Madero,BUENA,O3,34
HGM,Cuauhtémoc,BUENA,O3,36
IZT,Iztacalco,BUENA,O3,31
MER,Venustiano Carranza,BUENA,O3,33
MGH,Miguel Hidalgo,BUENA,O3,35
MPA,Milpa Alta,BUENA,O3,20
PED,Álvaro Obregón,BUENA,O3,29
SFE,Cuajimalpa,BUENA,O3,30
SJA,Gustavo A. Madero,BUENA,O3,32
TAH,Tláhuac,BUENA,O3,21
UAX,Coyoacán,BUENA,O3,24
UIZ,Iztapalapa,BUENA,O3,27
ACO,Acolman,BUENA,O3,24
ATI,Atizapán,BUENA,O3,42
CHO,Chalco,BUENA,O3,21
CUT,Tepotzotlán,BUENA,O3,26
FAC,Naucalpan,BUENA,O3,40
INN,Ocoyoacac,BUENA,O3,16
LLA,Ecatepec,BUENA,O3,30
LPR,Anexo de Tlalnepantla,BUENA,O3,32
MON,Texcoco,BUENA,O3,19
NEZ,Nezahualcóyotl,BUENA,O3,21
SAG,Ecatepec,BUENA,O3,26
TLA,Tlalnepantla,BUENA,O3,38
TLI,Tultitlán,BUENA,O3,36
VIF,Coacalco,BUENA,O3,29
XAL,Ecatepec,BUENA,PM10,24
