clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,19
AJM,Tlalpan,BUENA,PM10,15
BJU,Benito Juárez,BUENA,PM10,20
CAM,Azcapotzalco,BUENA,PM10,28
CCA,Coyoacán,BUENA,NO2,20
COY,Coyoacán,BUENA,NO2,20
CUA,Cuajimalpa,BUENA,PM10,15
GAM,Gustavo A. Madero,BUENA,O3,15
HGM,Cuauhtémoc,BUENA,PM10,21
IZT,Iztacalco,BUENA,NO2,18
MER,Venustiano Carranza,BUENA,PM10,25
MGH,Miguel Hidalgo,BUENA,PM10,24
MPA,Milpa Alta,BUENA,O3,21
PED,Álvaro Obregón,BUENA,NO2,16
SFE,Cuajimalpa,BUENA,NO2,12
SJA,Gustavo A. Madero,BUENA,O3,13
TAH,Tláhuac,BUENA,PM10,16
UAX,Coyoacán,BUENA,O3,19
UIZ,Iztapalapa,BUENA,PM10,23
ACO,Acolman,BUENA,PM10,24
ATI,Atizapán,BUENA,PM10,31
CHO,Chalco,BUENA,O3,21
CUT,Tepotzotlán,BUENA,PM10,34
FAC,Naucalpan,BUENA,PM10,26
INN,Ocoyoacac,BUENA,O3,9
LLA,Ecatepec,BUENA,O3,18
LPR,Anexo de Tlalnepantla,BUENA,O3,12
MON,Texcoco,BUENA,CO,5
NEZ,Nezahualcóyotl,BUENA,O3,16
SAG,Ecatepec,BUENA,PM10,34
TLA,Tlalnepantla,BUENA,PM10,41
TLI,Tultitlán,BUENA,PM10,45
VIF,Coacalco,BUENA,PM10,44
XAL,Ecatepec,BUENA,PM10,45
