clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,19
AJM,Tlalpan,BUENA,PM10,11
BJU,Benito Juárez,BUENA,PM10,19
CAM,Azcapotzalco,BUENA,PM10,34
CCA,Coyoacán,BUENA,O3,10
COY,Coyoacán,BUENA,O3,11
CUA,Cuajimalpa,BUENA,O3,21
GAM,Gustavo A. Madero,BUENA,O3,6
HGM,Cuauhtémoc,BUENA,PM10,18
IZT,Iztacalco,BUENA,PM10,24
MER,Venustiano Carranza,BUENA,PM10,24
MGH,Miguel Hidalgo,BUENA,PM10,18
MPA,Milpa Alta,BUENA,PM10,14
PED,Álvaro Obregón,BUENA,O3,10
SFE,Cuajimalpa,BUENA,O3,18
SJA,Gustavo A. Madero,BUENA,NO2,15
TAH,Tláhuac,BUENA,PM10,20
UAX,Coyoacán,BUENA,O3,9
UIZ,Iztapalapa,BUENA,PM10,23
ACO,Acolman,BUENA,PM10,11
ATI,Atizapán,BUENA,PM10,18
CHO,Chalco,BUENA,O3,3
CUT,Tepotzotlán,BUENA,PM10,18
FAC,Naucalpan,BUENA,PM10,16
INN,Ocoyoacac,BUENA,O3,15
LLA,Ecatepec,BUENA,O3,8
LPR,Anexo de Tlalnepantla,BUENA,O3,4
MON,Texcoco,BUENA,O3,10
NEZ,Nezahualcóyotl,BUENA,NO2,16
SAG,Ecatepec,BUENA,PM10,23
TLA,Tlalnepantla,BUENA,O3,12
TLI,Tultitlán,BUENA,PM10,29
VIF,Coacalco,BUENA,PM10,20
XAL,Ecatepec,BUENA,PM10,31
