clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,MANTENIMIENTO,,
AJM,Tlalpan,REGULAR,PM10,52
BJU,Benito Juárez,REGULAR,PM10,73
CAM,Azcapotzalco,REGULAR,PM10,97
CCA,Coyoacán,BUENA,NO2,8
COY,Coyoacán,MANTENIMIENTO,,
CUA,Cuajimalpa,REGULAR,PM10,71
GAM,Gustavo A. Madero,BUENA,O3,11
HGM,Cuauhtémoc,REGULAR,PM10,81
IZT,Iztacalco,REGULAR,PM10,57
MER,Venustiano Carranza,MANTENIMIENTO,,
MGH,Miguel Hidalgo,REGULAR,PM10,63
MPA,Milpa Alta,BUENA,PM10,50
PED,Álvaro Obregón,BUENA,O3,10
SFE,Cuajimalpa,BUENA,O3,10
SJA,Gustavo A. Madero,BUENA,O3,11
TAH,Tláhuac,REGULAR,PM10,67
UAX,Coyoacán,BUENA,NO2,10
UIZ,Iztapalapa,BUENA,CO,5
ACO,Acolman,REGULAR,PM10,71
ATI,Atizapán,REGULAR,PM10,99
CHO,Chalco,REGULAR,PM10,100
CUT,Tepotzotlán,MALA,PM10,105
FAC,Naucalpan,REGULAR,PM10,84
INN,Ocoyoacac,BUENA,PM10,38
LLA,Ecatepec,BUENA,O3,9
LPR,Anexo de Tlalnepantla,BUENA,O3,11
MON,Texcoco,BUENA,NO2,6
NEZ,Nezahualcóyotl,BUENA,O3,9
SAG,Ecatepec,MALA,PM10,101
TLA,Tlalnepantla,REGULAR,PM10,86
TLI,Tultitlán,MALA,PM10,102
VIF,Coacalco,MALA,PM10,105
XAL,Ecatepec,MALA,PM10,108
