clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,7
AJM,Tlalpan,BUENA,PM10,38
BJU,Benito Juárez,BUENA,PM10,45
CAM,Azcapotzalco,BUENA,NO2,12
CCA,Coyoacán,BUENA,NO2,9
COY,Coyoacán,BUENA,NO2,10
CUA,Cuajimalpa,BUENA,PM10,31
GAM,Gustavo A. Madero,BUENA,O3,7
HGM,Cuauhtémoc,BUENA,PM10,45
IZT,Iztacalco,BUENA,PM10,33
MER,Venustiano Carranza,REGULAR,PM10,54
MGH,Miguel Hidalgo,BUENA,PM10,44
MPA,Milpa Alta,BUENA,PM10,30
PED,Álvaro Obregón,BUENA,O3,9
SFE,Cuajimalpa,MANTENIMIENTO,,
SJA,Gustavo A. Madero,BUENA,NO2,15
TAH,Tláhuac,BUENA,PM10,34
UAX,Coyoacán,BUENA,NO2,9
UIZ,Iztapalapa,BUENA,PM10,48
ACO,Acolman,MANTENIMIENTO,,
ATI,Atizapán,BUENA,PM10,41
CHO,Chalco,BUENA,PM10,50
CUT,Tepotzotlán,BUENA,PM10,45
FAC,Naucalpan,BUENA,PM10,43
INN,Ocoyoacac,BUENA,PM10,25
LLA,Ecatepec,BUENA,O3,1
LPR,Anexo de Tlalnepantla,BUENA,SO2,2
MON,Texcoco,BUENA,NO2,7
NEZ,Nezahualcóyotl,BUENA,NO2,14
SAG,Ecatepec,BUENA,PM10,50
TLA,Tlalnepantla,REGULAR,PM10,61
TLI,Tultitlán,REGULAR,PM10,51
VIF,Coacalco,BUENA,PM10,49
XAL,Ecatepec,REGULAR,PM10,77
