clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,MANTENIMIENTO,,
AJM,Tlalpan,REGULAR,O3,86
BJU,Benito Juárez,BUENA,O3,45
CAM,Azcapotzalco,BUENA,O3,36
CCA,Coyoacán,REGULAR,O3,61
COY,Coyoacán,MANTENIMIENTO,,
CUA,Cuajimalpa,REGULAR,O3,63
GAM,Gustavo A. Madero,BUENA,O3,38
HGM,Cuauhtémoc,BUENA,O3,42
IZT,Iztacalco,BUENA,O3,37
MER,Venustiano Carranza,BUENA,PM10,25
MGH,Miguel Hidalgo,BUENA,O3,39
MPA,Milpa Alta,BUENA,O3,46
PED,Álvaro Obregón,REGULAR,O3,63
SFE,Cuajimalpa,REGULAR,O3,53
SJA,Gustavo A. Madero,BUENA,O3,38
TAH,Tláhuac,BUENA,O3,49
UAX,Coyoacán,BUENA,O3,49
UIZ,Iztapalapa,BUENA,O3,39
ACO,Acolman,BUENA,O3,31
ATI,Atizapán,BUENA,O3,38
CHO,Chalco,BUENA,O3,37
CUT,Tepotzotlán,BUENA,PM10,38
FAC,Naucalpan,BUENA,O3,43
INN,Ocoyoacac,REGULAR,O3,65
LLA,Ecatepec,BUENA,O3,28
LPR,Anexo de Tlalnepantla,BUENA,O3,34
MON,Texcoco,BUENA,O3,41
NEZ,Nezahualcóyotl,BUENA,O3,34
SAG,Ecatepec,BUENA,O3,31
TLA,Tlalnepantla,BUENA,PM10,38
TLI,Tultitlán,BUENA,PM10,35
VIF,Coacalco,BUENA,PM10,33
XAL,Ecatepec,BUENA,PM10,39
