clave,delegacion,calidad,parametro,indice
AJU,Tlalpan,BUENA,O3,46
AJM,Tlalpan,BUENA,O3,50
BJU,Benito Juárez,BUENA,O3,44
CAM,Azcapotzalco,BUENA,O3,36
CCA,Coyoacán,MANTENIMIENTO,,
COY,Coyoacán,BUENA,O3,45
CUA,Cuajimalpa,BUENA,O3,41
GAM,Gustavo A. Madero,BUENA,O3,36
HGM,Cuauhtémoc,BUENA,CO,5
IZT,Iztacalco,BUENA,O3,41
MER,Venustiano Carranza,BUENA,O3,36
MGH,Miguel Hidalgo,BUENA,O3,39
MPA,Milpa Alta,BUENA,O3,47
PED,Álvaro Obregón,BUENA,O3,44
SFE,Cuajimalpa,BUENA,CO,4
SJA,Gustavo A. Madero,BUENA,O3,36
TAH,Tláhuac,BUENA,O3,43
UAX,Coyoacán,BUENA,O3,45
UIZ,Iztapalapa,BUENA,CO,5
ACO,Acolman,MANTENIMIENTO,,
ATI,Atizapán,BUENA,O3,36
CHO,Chalco,REGULAR,PM10,54
CUT,Tepotzotlán,BUENA,PM10,40
FAC,Naucalpan,MANTENIMIENTO,,
INN,Ocoyoacac,BUENA,O3,42
LLA,Ecatepec,BUENA,O3,29
LPR,Anexo de Tlalnepantla,BUENA,O3,29
MON,Texcoco,BUENA,CO,5
NEZ,Nezahualcóyotl,BUENA,O3,33
SAG,Ecatepec,BUENA,PM10,40
TLA,Tlalnepantla,BUENA,PM10,49
TLI,Tultitlán,BUENA,PM10,40
VIF,Coacalco,BUENA,PM10,43
XAL,Ecatepec,BUENA,PM10,41
